20191014-t-95,I0036968,"",20.1072288192,0.0,0.0,0.0,0.0,0.0,0.0705786969,0.0,0.0,0.1239941801,0.0
20191014-f-95,I0035764,"",12.9107826592,0.0,0.0,0.0,0.0,0.0,0.7623007602,0.0,0.5991401334,1.0837105991,0.0
20191014-t-96,I0035746,"",19.1059788096,0.0,0.0,0.0,0.0,0.0,0.1037937181,0.0,0.0,0.0,0.0
20191014-f-96,I0035677,"",7.687481248,0.0,0.0,0.0,0.0,0.0,0.4284174144,0.0,0.0,1.6974597461,0.0
20191014-t-120,I0037329,"",0.14282184,0.0,0.0,0.0,0.0,0.0,0.1774795316,0.0,0.0,3.4949452941000004607,0.008047390715
20191014-f-120,I0037355,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-t-121,I0035519,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630951622,0.0,3.1052612777,0.015351998025
20191014-f-121,I0035811,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025251212805
20191014-t-122,I0037167,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6938345248,0.0
20191014-f-122,I0037220,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-t-125,I0035668,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147182675,0.0,3.3569131242999995393,0.0
20191014-f-125,I0037138,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410366656,0.0,0.0,0.0
20191014-t-127,I0040563,"",2.8268311072,0.0,0.0,0.0,0.0,0.0,0.055614071899999990791,0.0,0.532485952239999940956,5.0317911992,0.0
20191014-f-127,I0041131,"",6.4678088576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-t-128,I0035795,"",15.2602600288,0.009698398,0.0,0.0,0.0,0.0,0.0483463291,0.0,0.01631503808,0.4237974693,0.0
20191014-f-128,I0040568,"",5.8321917664,0.0104385388999999984987,0.0,0.0,0.0,0.0,0.0,0.0,0.8302501582,0.2577777745,0.002693873455
20191014-t-129,I0041186,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4688144171,0.0
20191014-f-129,I0041022,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0835965393,0.0,0.0,0.23643768979999995393,0.0
20191014-t-130,I0040976,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7432957645000004607,0.0
20191014-f-130,I0040694,"",0.0,0.0,0.0,0.0,0.0,0.0,0.1557407662,0.0,0.0,3.7409789042,0.0
20191014-t-131,I0041093,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2852830546000004607,0.0
20191014-f-131,I0040876,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00898186016
20191014-t-132,I0041084,"",0.0,0.0,0.0,0.0,0.0,0.0,0.4225724621,0.0,0.09631906764,8.1752785987,0.0
20191014-f-132,I0035578,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89845070172,6.7280770817,0.0
20191014-t-133,I0040570,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33394873092,4.9661879799,0.0
20191014-f-133,I0035368,"",2.9413678272,0.0091489222,0.0,0.0,0.0,0.0,0.0,0.0,0.5493040452,0.42676944500000004607,0.0
20191014-t-134,I0040556,"",11.4682667616,0.0,0.0,0.0,0.0,0.0,0.0,0.0138347768,1.09282118796,1.0181308755,0.0
20191014-f-134,I0040640,"",11.7987090272000018016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30230468956,0.6590870947,0.0
20191014-t-135,I0040680,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2710958521,0.0
20191014-f-135,I0040550,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2059471302,0.0,0.0
20191014-t-136,I0040711,"",11.3704128576,0.1876970299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-f-136,I0040695,"",7.4770255424,0.2116397623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-t-139,I0040067,"",0.0,0.0,0.0,0.0,0.0,0.0,0.88536154809999990791,0.0,0.09488311756,5.4054336416,0.0
20191014-f-139,I0037485,"",0.0,0.0137008637999999984987,0.0,0.0,0.0,0.0,1.0666637356,0.0,0.22495114516,3.6900125845999995393,0.0
20191014-t-140,I0037473,"",0.0,0.0,0.0,0.0,0.0,0.0,0.073855259100000009209,0.0,0.086322328,7.5981122566,0.0
20191014-f-140,I0035524,"",0.0,0.0,0.0,0.0,0.0,0.0,0.2097110316,0.0,0.24465648972,7.2351861569,0.0
20191014-t-141,I0037397,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0775913504,0.0,0.497764537600000059044,5.4215890085,0.0
20191014-f-141,I0035642,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0519921722,0.0,0.48015643592,3.9306564654,0.0
20191014-t-142,I0035877,"",20.176902096,0.0087570829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569577258,0.0
20191014-f-142,I0037523,"",12.1796969824,0.0,0.0,0.0,0.0,0.0,0.1161512752,0.0,1.51029001864,1.0034566591,0.0
20191014_BL_BL,I0040597,"",22.0103327648,0.0288940198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Technical Replicate Summary
Sample,Barcode,Transfer_Sample,Glucose(g/L),Xylose(g/L),Pyruvate(g/L),Xylitol(g/L),Succinate(g/L),Lactate(g/L),Glycerol(g/L),Formate(g/L),Acetate(g/L),Ethanol(g/L),Cellobiose(g/L)
20191014-t-95,I0036968,T0042501,20.1072288192,0.0,0.0,0.0,0.0,0.0,0.0705786969,0.0,0.0,0.1239941801,0.0
20191014-f-95,I0035764,T0042502,12.9107826592,0.0,0.0,0.0,0.0,0.0,0.7623007602,0.0,0.5991401334,1.0837105991,0.0
20191014-t-96,I0035746,T0042503,19.1059788096,0.0,0.0,0.0,0.0,0.0,0.1037937181,0.0,0.0,0.0,0.0
20191014-f-96,I0035677,T0042504,7.687481248,0.0,0.0,0.0,0.0,0.0,0.4284174144,0.0,0.0,1.6974597461,0.0
20191014-t-120,I0037329,T0042505,0.14282184,0.0,0.0,0.0,0.0,0.0,0.1774795316,0.0,0.0,3.4949452941000004607,0.008047390715
20191014-f-120,I0037355,T0042506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-t-121,I0035519,T0042507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630951622,0.0,3.1052612777,0.015351998025
20191014-f-121,I0035811,T0042508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025251212805
20191014-t-122,I0037167,T0042509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6938345248,0.0
20191014-f-122,I0037220,T0042510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-t-125,I0035668,T0042511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147182675,0.0,3.3569131242999995393,0.0
20191014-f-125,I0037138,T0042512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410366656,0.0,0.0,0.0
20191014-t-127,I0040563,T0042513,2.8268311072,0.0,0.0,0.0,0.0,0.0,0.055614071899999990791,0.0,0.532485952239999940956,5.0317911992,0.0
20191014-f-127,I0041131,T0042514,6.4678088576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-t-128,I0035795,T0042515,15.2602600288,0.009698398,0.0,0.0,0.0,0.0,0.0483463291,0.0,0.01631503808,0.4237974693,0.0
20191014-f-128,I0040568,T0042516,5.8321917664,0.0104385388999999984987,0.0,0.0,0.0,0.0,0.0,0.0,0.8302501582,0.2577777745,0.002693873455
20191014-t-129,I0041186,T0042517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4688144171,0.0
20191014-f-129,I0041022,T0042518,0.0,0.0,0.0,0.0,0.0,0.0,0.0835965393,0.0,0.0,0.23643768979999995393,0.0
20191014-t-130,I0040976,T0042519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7432957645000004607,0.0
20191014-f-130,I0040694,T0042520,0.0,0.0,0.0,0.0,0.0,0.0,0.1557407662,0.0,0.0,3.7409789042,0.0
20191014-t-131,I0041093,T0042521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2852830546000004607,0.0
20191014-f-131,I0040876,T0042522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00898186016
20191014-t-132,I0041084,T0042523,0.0,0.0,0.0,0.0,0.0,0.0,0.4225724621,0.0,0.09631906764,8.1752785987,0.0
20191014-f-132,I0035578,T0042524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89845070172,6.7280770817,0.0
20191014-t-133,I0040570,T0042525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33394873092,4.9661879799,0.0
20191014-f-133,I0035368,T0042526,2.9413678272,0.0091489222,0.0,0.0,0.0,0.0,0.0,0.0,0.5493040452,0.42676944500000004607,0.0
20191014-t-134,I0040556,T0042527,11.4682667616,0.0,0.0,0.0,0.0,0.0,0.0,0.0138347768,1.09282118796,1.0181308755,0.0
20191014-f-134,I0040640,T0042528,11.7987090272000018016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30230468956,0.6590870947,0.0
20191014-t-135,I0040680,T0042529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2710958521,0.0
20191014-f-135,I0040550,T0042530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2059471302,0.0,0.0
20191014-t-136,I0040711,T0042531,11.3704128576,0.1876970299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-f-136,I0040695,T0042532,7.4770255424,0.2116397623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191014-t-139,I0040067,T0042537,0.0,0.0,0.0,0.0,0.0,0.0,0.88536154809999990791,0.0,0.09488311756,5.4054336416,0.0
20191014-f-139,I0037485,T0042538,0.0,0.0137008637999999984987,0.0,0.0,0.0,0.0,1.0666637356,0.0,0.22495114516,3.6900125845999995393,0.0
20191014-t-140,I0037473,T0042539,0.0,0.0,0.0,0.0,0.0,0.0,0.073855259100000009209,0.0,0.086322328,7.5981122566,0.0
20191014-f-140,I0035524,T0042540,0.0,0.0,0.0,0.0,0.0,0.0,0.2097110316,0.0,0.24465648972,7.2351861569,0.0
20191014-t-141,I0037397,T0042541,0.0,0.0,0.0,0.0,0.0,0.0,0.0775913504,0.0,0.497764537600000059044,5.4215890085,0.0
20191014-f-141,I0035642,T0042542,0.0,0.0,0.0,0.0,0.0,0.0,0.0519921722,0.0,0.48015643592,3.9306564654,0.0
20191014-t-142,I0035877,T0042543,20.176902096,0.0087570829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1569577258,0.0
20191014-f-142,I0037523,T0042544,12.1796969824,0.0,0.0,0.0,0.0,0.0,0.1161512752,0.0,1.51029001864,1.0034566591,0.0
20191014_BL_BL,I0040597,T0042545,22.0103327648,0.0288940198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sample,Barcode,Parent Barcode,batch,condition,strain_int
20191014_BL_BL,I0040597,,20191014,NA,BL
20191014-f-142,I0037523,,20191014,f,142
20191014-t-142,I0035877,,20191014,t,142
20191014-f-141,I0035642,,20191014,f,141
20191014-t-141,I0037397,,20191014,t,141
20191014-f-140,I0035524,,20191014,f,140
20191014-t-140,I0037473,,20191014,t,140
20191014-f-139,I0037485,,20191014,f,139
20191014-t-139,I0040067,,20191014,t,139
20191014-f-136,I0040695,,20191014,f,136
20191014-t-136,I0040711,,20191014,t,136
20191014-f-135,I0040550,,20191014,f,135
20191014-t-135,I0040680,,20191014,t,135
20191014-f-134,I0040640,,20191014,f,134
20191014-t-134,I0040556,,20191014,t,134
20191014-f-133,I0035368,,20191014,f,133
20191014-t-133,I0040570,,20191014,t,133
20191014-f-132,I0035578,,20191014,f,132
20191014-t-132,I0041084,,20191014,t,132
20191014-f-131,I0040876,,20191014,f,131
20191014-t-131,I0041093,,20191014,t,131
20191014-f-130,I0040694,,20191014,f,130
20191014-t-130,I0040976,,20191014,t,130
20191014-f-129,I0041022,,20191014,f,129
20191014-t-129,I0041186,,20191014,t,129
20191014-f-128,I0040568,,20191014,f,128
20191014-t-128,I0035795,,20191014,t,128
20191014-f-127,I0041131,,20191014,f,127
20191014-t-127,I0040563,,20191014,t,127
20191014-f-125,I0037138,,20191014,f,125
20191014-t-125,I0035668,,20191014,t,125
20191014-f-122,I0037220,,20191014,f,122
20191014-t-122,I0037167,,20191014,t,122
20191014-f-121,I0035811,,20191014,f,121
20191014-t-121,I0035519,,20191014,t,121
20191014-f-120,I0037355,,20191014,f,120
20191014-t-120,I0037329,,20191014,t,120
20191014-f-96,I0035677,,20191014,f,96
20191014-t-96,I0035746,,20191014,t,96
20191014-f-95,I0035764,,20191014,f,95
20191014-t-95,I0036968,,20191014,t,95
